#{"t_start": 1683583631.419701, "env_id": "gym_examples/GridWorld-v0"}
r,l,t
-495,2,676.393153
-440,13,676.495109
-7280,59,676.944867
-7455,24,677.116363
-7365,42,677.434722
-9995,21,677.621391
-7305,54,678.059618
-6440,25,678.258593
-4500,9,678.356376
-9475,24,678.573745
-5480,15,678.693891
-475,6,678.743289
-14330,63,679.223156
-83585,380,682.118781
-38685,242,684.118988
-2950,16,684.263792
-7500,15,684.410908
-390,23,684.615712
-13900,48,684.975636
-2480,9,685.060119
-11320,59,685.596926
-2670,25,685.842232
-17975,41,686.223613
-4995,11,686.324549
-8455,26,686.551698
-445,12,686.669552
-435,14,686.781546
-5925,27,687.005703
-5480,15,687.138792
-3915,25,687.362073
-10920,38,687.666317
-1420,19,687.809737
-27270,101,688.576585
-20975,47,688.926137
-36990,278,691.038489
-5500,11,691.126297
-12975,31,691.364215
-11695,85,692.027901
-10325,56,692.465029
-1925,19,692.639823
-7445,26,692.837135
-5445,22,693.004083
-4905,29,693.229256
-2000,4,693.260454
-13340,59,693.736025
-4450,19,693.880225
-800,42,694.205831
-7890,38,694.501897
-990,4,694.535996
-10060,109,695.366289
-11420,39,695.687691
-6750,64,696.197066
-16295,74,696.774821
-20025,136,697.976495
-11445,34,698.244383
-14500,29,698.459218
-925,17,698.59006
-24390,71,699.125059
-8625,93,699.858818
-4000,8,699.913883
-4500,9,699.987414
-5460,19,700.129993
-10485,24,700.319913
-28325,368,703.109693
-8475,22,703.278205
-5400,31,703.518694
-1925,19,703.661605
-16455,51,704.03727
-7700,76,704.623789
-23365,74,705.18442
-480,5,705.221646
-6780,58,705.659194
-5995,13,705.766986
-5285,54,706.189471
-6415,30,706.428212
-1475,8,706.486662
-7995,17,706.648491
-8865,45,707.056774
-10915,140,708.264696
-355,30,708.535355
-29645,284,710.685466
-1910,22,710.861795
-1440,15,710.973158
-15050,150,712.119076
-13770,74,712.699324
-11635,97,713.481795
-28970,165,715.464502
-7400,35,715.815708
-6500,13,715.948468
-13500,27,716.242128
-47460,305,718.911701
-52570,192,720.500298
-5500,11,720.600087
-1410,21,720.801295
-25955,61,721.365646
-6870,40,721.71176
-4000,8,721.77187
-8850,48,722.139416
-405,20,722.309244
-10255,44,722.66378
-500,1,722.671043
-960,10,722.745587
-16330,67,723.31438
-69945,151,724.620596
-12945,37,724.930789
-12815,63,725.512708
-2945,17,725.66756
-445,12,725.793581
-8500,17,725.963813
-12495,26,726.188378
-7400,35,726.493535
-5000,10,726.581378
-9280,63,727.115851
-6710,72,727.800433
-10000,20,727.990063
-24910,68,728.595548
-7485,18,728.750443
-975,7,728.799824
-500,1,728.807291
-102555,578,733.617753
-5500,11,733.706789
-6000,12,733.799282
-1480,7,733.858445
-6940,26,734.066464
-6500,13,734.207357
-10455,30,734.494964
-10960,30,734.795442
-5000,10,734.885081
-11405,42,735.372515
-4925,25,735.658427
-5235,64,736.988354
-14245,80,738.103852
-13705,87,739.118657
-13350,57,739.660744
-935,15,739.793732
-27490,360,743.007087
-5395,32,743.266891
-2475,10,743.345068
-9350,43,743.679429
-27515,153,745.117495
-5500,11,745.215895
-7920,32,745.468941
-12115,102,746.303714
-7320,51,746.70388
-10845,53,747.116407
-5000,10,747.200077
-11420,39,747.58508
-8790,60,748.098954
-995,3,748.123712
-5000,10,748.197097
-4995,11,748.288209
-1970,10,748.369938
-7500,15,748.493582
-5440,23,748.73486
-13500,27,748.996175
-26555,252,751.360324
-5985,15,751.500713
-7000,14,751.633494
-6450,23,751.845594
-9805,59,752.39408
-4500,9,752.482006
-4920,26,752.697895
-1395,24,752.939098
-4495,10,753.025249
-6000,12,753.14451
-12190,87,753.948172
-6925,29,754.23027
-8225,72,754.832245
-6680,78,755.512746
-1490,5,755.549609
-5185,74,756.228345
-5890,34,756.485558
-5440,23,756.667231
-1000,2,756.681016
-485,4,756.715279
-6480,118,757.784239
-2455,14,757.900731
-10435,34,758.173132
-3500,7,758.234601
-5000,10,758.314548
-15385,54,758.774565
-5705,71,759.337616
-935,15,759.449511
-9925,35,759.711808
-5960,20,759.860545
-17480,39,760.151456
-21385,167,761.525894
-8500,17,761.653172
-2430,19,761.812244
-12430,39,762.133441
-15305,171,763.548236
-7235,68,764.087174
-1500,3,764.11023
-17000,34,764.406132
-2975,11,764.493845
-500,1,764.501959
-6990,16,764.645717
-960,10,764.73953
-7365,42,765.119882
-7305,54,765.589957
-19925,55,766.094752
-7495,16,766.231028
-5500,11,766.311439
-10825,57,766.825743
-5485,14,766.951142
-5445,22,767.133019
-5445,22,767.301437
-410,19,767.449704
-8215,74,768.015915
-450,11,768.101722
-490,3,768.126436
-5030,105,768.939019
-6910,32,769.187596
-11970,30,769.410399
-9785,63,769.890583
-11950,34,770.162661
-9740,72,770.783097
-5965,19,770.937365
-30940,276,773.385
-9480,23,773.611195
-4000,8,773.683287
-12490,27,773.895794
-5455,121,774.905428
-425,16,775.050891
-6380,37,775.363527
-6010,111,776.367555
-3500,7,776.441143
-2975,11,776.534272
-18335,70,777.178869
-8935,132,778.362656
-8305,56,778.828833
-425,16,778.956066
-390,23,779.139925
-5500,11,779.232583
-7925,31,779.477273
-11140,32,779.733825
-6660,82,780.395945
-21365,70,781.052055
-22750,197,782.652933
-27840,189,784.19406
-8985,21,784.374131
-19015,136,785.510401
-415,18,785.658733
-180,65,786.219051
-5270,158,787.530099
-3965,116,788.470543
-1975,9,788.549099
-11125,98,789.429688
-2940,18,789.581184
-16135,106,790.542928
-465,8,790.619266
-11325,58,791.164078
-6130,87,792.039528
-12500,25,792.25871
-5420,27,792.499486
-485,4,792.542189
-6440,25,792.779949
-485,4,792.814776
-340,33,793.281878
-8070,103,794.104739
-6795,55,794.689068
-13210,85,795.489413
-6975,19,795.638052
-8225,72,796.312389
-1000,2,796.329976
-11215,80,797.107312
-35000,70,797.764663
-985,5,797.806044
-4935,23,797.992222
-4000,8,798.060814
-2000,4,798.100299
-1435,16,798.274962
-8000,16,798.416175
-5955,21,798.579447
-7500,15,798.691025
-6820,50,799.123328
-4940,22,799.293214
-1415,20,799.455819
-4380,33,799.756442
-5210,170,801.234595
-4985,13,801.333436
-10950,32,801.591579
-1960,12,801.70343
-6895,35,802.023367
-990,4,802.06247
-4795,51,802.496688
-5385,34,802.775925
-8000,16,802.908869
-6970,20,803.067384
-4885,33,803.377926
-95775,338,806.551945
-8365,145,807.898346
-6500,13,808.017057
-1940,16,808.154336
-14990,231,810.039994
-10160,89,810.842405
-10145,92,811.695042
-10805,162,813.013073
-10255,70,813.555536
-5165,179,815.10662
-5710,474,819.195056
-12530,85,819.978827
-3500,7,820.03513
-9910,38,820.341802
-5945,23,820.518523
-970,8,820.587064
-930,16,820.715096
-5435,24,820.980027
-475,6,821.038666
-6830,48,821.455338
-4395,131,822.627621
-25120,228,824.572654
-500,1,824.5844
-18115,114,825.452919
-475,6,825.509124
-8495,18,825.679628
-5090,497,830.140981
-5165,179,831.906916
-19250,190,833.573556
-8325,52,833.97773
-15405,50,834.37413
-8775,63,834.915709
-1970,10,834.996474
-6000,12,835.09761
-2930,20,835.278936
-19500,39,835.620889
-6765,162,837.136114
-15245,82,837.882986
-11960,32,838.166157
-13280,71,838.732834
