#{"t_start": 1683583631.415723, "env_id": "gym_examples/GridWorld-v0"}
r,l,t
-12205,56,677.154357
-11885,47,677.516097
-11305,62,678.033787
-6405,32,678.282063
-485,4,678.316542
-1485,6,678.391262
-6420,29,678.654338
-4440,21,678.812839
-435,14,678.920427
-119345,371,681.751478
-6500,13,681.850919
-22935,362,684.840773
-9000,18,684.977839
-22415,62,685.536935
-9860,48,685.994724
-10945,33,686.310344
-12445,36,686.632966
-405,20,686.804212
-925,17,686.939626
-11605,103,687.798737
-14530,124,688.742851
-500,1,688.7499
-13500,27,688.942794
-12680,302,691.243529
-60260,169,692.573592
-6965,21,692.749988
-2420,21,692.909546
-5970,18,693.044622
-6385,36,693.330472
-1925,19,693.470744
-470,7,693.533504
-15475,137,694.615914
-17285,55,695.027927
-11890,46,695.380197
-14715,87,696.080222
-9760,68,696.611227
-45290,264,698.798551
-40845,315,701.205935
-13295,102,701.973669
-39295,221,703.671421
-5480,15,703.781142
-23925,63,704.259299
-4910,28,704.474291
-8990,20,704.625186
-2495,6,704.668645
-11825,59,705.114475
-8750,68,705.63481
-7460,23,705.819786
-7945,27,706.034096
-5395,32,706.284377
-7920,32,706.533078
-4810,48,706.985035
-17000,34,707.279587
-15345,62,707.823635
-21075,330,710.402698
-19815,77,710.999873
-1000,2,711.018213
-3480,112,711.865369
-15320,67,712.391033
-17325,70,712.926624
-9370,45,713.317075
-10815,65,713.896704
-13065,114,715.40099
-16480,37,715.752329
-480,5,715.803139
-975,7,715.870969
-13540,120,717.042727
-3395,28,717.303191
-8435,232,719.223848
-12815,164,720.618435
-14170,61,721.205562
-21180,107,722.076462
-14800,272,724.372275
-2890,28,724.609848
-13735,81,725.331901
-790,44,725.747126
-8000,16,725.905851
-8640,90,726.694417
-16775,79,727.37918
-15570,65,728.014308
-12255,74,728.676606
-945,13,728.772821
-71670,412,732.282824
-4000,8,732.342301
-18000,36,732.621903
-8980,22,732.797325
-12545,34,733.055164
-7970,22,733.223511
-5500,11,733.309817
-470,7,733.371492
-6915,31,733.6201
-5965,19,733.776131
-950,12,733.86847
-5915,29,734.125151
-6960,22,734.331927
-1480,7,734.404775
-6000,12,734.519404
-4395,30,734.812108
-5955,21,735.007117
-14350,59,735.727065
-3955,17,735.92771
-5450,21,736.4663
-8500,17,736.826752
-4000,8,737.086652
-950,12,737.457997
-11440,35,737.856648
-13425,42,738.285117
-20365,68,739.069103
-20790,217,741.028559
-485,4,741.05892
-10000,20,741.216214
-8775,121,742.281325
-4350,39,742.675613
-4980,14,742.819102
-6780,58,743.293889
-4500,9,743.36125
-6955,23,743.534061
-19000,38,743.873405
-5500,11,743.993814
-11860,52,744.479141
-8875,144,745.720279
-1450,13,745.836402
-3500,7,745.885343
-9490,21,746.043081
-8330,152,747.272771
-955,11,747.37173
-440,13,747.517646
-5405,30,747.815707
-6495,14,747.923525
-4920,26,748.126101
-7000,14,748.235202
-990,4,748.266514
-12775,71,748.9233
-14220,85,749.763662
-13330,162,751.262643
-9880,44,751.658104
-6860,42,752.077757
-7425,30,752.340817
-5000,10,752.426825
-17395,56,752.939674
-8360,45,753.374963
-5455,20,753.548307
-460,9,753.627481
-6480,17,753.777869
-9230,73,754.440005
-10000,20,754.601189
-14780,175,756.170677
-7325,50,756.555763
-5480,15,756.669241
-490,3,756.691431
-2490,7,756.753085
-7495,117,757.808715
-23085,130,758.906321
-6490,15,759.020411
-5500,11,759.101488
-1900,24,759.286683
-10285,64,759.763362
-25170,117,760.667507
-3975,114,761.618547
-1000,2,761.635893
-7830,50,762.04702
-25840,185,763.575756
-9420,35,763.846031
-2440,17,763.981521
-8405,36,764.2717
-12250,78,764.980831
-6470,19,765.147307
-7995,17,765.283734
-19870,66,765.893625
-7440,27,766.137126
-4960,18,766.278681
-13870,54,766.751729
-5000,10,766.845913
-1435,16,766.993961
-6975,19,767.142678
-4995,11,767.227019
-4745,61,767.695035
-6320,49,768.074402
-7500,15,768.189804
-500,1,768.196573
-5935,25,768.388591
-17845,67,768.906021
-7730,70,769.442577
-4930,24,769.629816
-1920,20,769.781717
-4190,71,770.372746
-430,15,770.502017
-10085,104,771.371741
-12305,165,772.80865
-16495,34,773.094942
-11905,43,773.546287
-950,12,773.655553
-11500,23,773.842278
-485,4,773.874385
-17375,107,774.76452
-14425,44,775.155981
-11955,33,775.430812
-10330,32,775.678575
-480,5,775.722154
-27685,220,777.756772
-1930,18,777.932777
-11840,56,778.421237
-6480,17,778.548349
-500,1,778.556293
-6000,12,778.656263
-460,9,778.741409
-7460,23,778.934042
-8140,89,779.648812
-11900,44,780.00277
-27715,113,780.993133
-10500,21,781.189289
-22095,94,781.987154
-11005,122,782.923474
-11600,104,783.780523
-26730,108,784.664201
-14955,39,784.988279
-9660,51,785.429394
-7440,27,785.653968
-43305,152,786.958897
-490,3,786.98476
-9115,96,787.746457
-1380,27,787.958606
-7235,68,788.529575
-5895,33,788.801379
-11280,67,789.424439
-22145,116,790.46593
-8840,50,790.950037
-3335,141,792.296902
-1935,17,792.451458
-7495,16,792.592662
-450,11,792.694357
-335,34,793.054143
-12245,177,794.763099
-470,7,794.834401
-26370,79,795.557945
-2435,18,795.724916
-8000,16,795.885018
-13000,26,796.106259
-5000,10,796.186225
-15050,121,797.365374
-13500,27,797.604229
-4205,68,798.234737
-8995,19,798.4069
-405,20,798.561493
-20090,123,799.572822
-4940,22,799.790626
-445,12,799.891921
-2935,19,800.040013
-5500,112,801.006346
-5920,28,801.269141
-450,11,801.354012
-16840,66,801.924927
-4990,12,802.034105
-7390,37,802.334356
-13725,83,803.04004
-430,15,803.16101
-2440,17,803.327912
-56185,455,807.61988
-15875,57,808.113939
-16485,137,809.27073
-490,3,809.297819
-10500,21,809.460182
-5500,11,809.547023
-5345,42,809.863407
-5995,13,809.969687
-1435,16,810.110857
-990,4,810.147206
-500,1,810.163095
-27845,289,812.700365
-16625,109,813.529364
-1000,2,813.551043
-13705,87,814.306944
-9890,42,814.654113
-5135,84,815.391977
-6220,170,816.88202
-17745,390,820.261368
-6970,20,820.411521
-485,4,820.442721
-5000,10,820.520968
-5285,54,821.040942
-1390,25,821.2697
-5500,11,821.355832
-44795,232,823.412135
-10450,31,823.669902
-15015,128,824.729281
-1960,12,824.824088
-1455,12,824.917961
-25985,358,828.066496
-14830,64,828.62008
-14000,28,828.846553
-990,4,828.878319
-5175,76,829.541362
-16500,33,829.853495
-7475,20,830.035056
-945,13,830.180341
-12280,69,830.858163
-9500,19,831.044037
-9950,30,831.343233
-14785,174,833.02189
-8500,17,833.148161
-10485,24,833.335354
-7025,99,834.100556
-8445,129,835.186344
-6040,206,837.080633
-10320,57,837.596128
