#{"t_start": 1683583631.414525, "env_id": "gym_examples/GridWorld-v0"}
r,l,t
-1400,23,662.791837
-6500,13,662.914872
-895,23,663.129116
-1480,7,663.18478
-11265,70,663.777288
-6405,32,664.042213
-955,11,664.135532
-4500,9,664.215978
-10885,45,664.605907
-9190,81,665.342874
-455,10,665.432434
-47785,139,666.677812
-1500,3,666.70681
-265,48,667.081207
-8730,72,667.719734
-25775,97,668.688617
-2000,4,668.735817
-55160,179,670.309034
-425,16,670.43371
-13045,118,671.353575
-12230,79,671.970302
-11545,216,673.680634
-15985,35,673.948349
-10990,24,674.133932
-7365,42,674.508107
-11915,41,674.86851
-450,11,674.958719
-17980,40,675.259132
-7000,14,675.366354
-1495,4,675.4031
-3385,30,675.630479
-5500,11,675.718275
-4800,50,676.114442
-19510,126,677.072363
-500,1,677.079005
-4000,8,677.142143
-1460,11,677.221488
-4465,16,677.342924
-6260,61,677.845118
-5900,32,678.102076
-7500,15,678.223734
-8405,36,678.560937
-475,6,678.61035
-6730,68,679.136486
-10220,77,679.736701
-16000,32,679.982666
-12165,92,680.673704
-11205,82,681.300534
-20895,63,681.774844
-1500,3,681.804187
-22810,286,684.129939
-109525,666,689.648747
-490,3,689.673094
-55760,160,690.902522
-18320,73,691.457176
-8000,16,691.592845
-2970,12,691.700367
-4930,24,691.874296
-14870,67,692.39312
-12565,38,692.708517
-485,4,692.733407
-20905,61,693.213079
-5955,21,693.373916
-13835,61,693.860271
-1000,2,693.873021
-5885,35,694.143599
-440,13,694.245447
-4985,13,694.351216
-5970,18,694.485687
-285,44,694.840671
-6360,41,695.14428
-9420,35,695.411905
-10995,23,695.607433
-4500,9,695.678778
-11915,41,696.00208
-13535,222,697.861829
-14315,66,698.388004
-10395,42,698.7081
-13760,76,699.28699
-6355,42,699.6129
-405,20,699.775153
-8500,17,699.903804
-5325,147,701.021589
-3500,7,701.077284
-9100,200,702.592085
-7890,38,702.874928
-11955,33,703.137306
-11665,91,703.825632
-9910,38,704.115633
-6925,29,704.33784
-16405,52,704.733056
-8855,47,705.084939
-11345,54,705.50241
-5500,11,705.583752
-14490,31,705.827379
-16335,167,707.241039
-13085,110,708.190214
-6165,80,708.845274
-415,18,708.972763
-13310,166,710.226742
-11375,52,710.624466
-905,21,710.797384
-20970,112,711.648363
-10025,116,712.553127
-10450,31,712.785872
-1990,6,712.827413
-10470,27,713.041267
-13390,49,713.454246
-8590,100,714.870003
-4950,20,715.030409
-12855,55,715.534169
-5970,18,715.703505
-1945,15,715.856275
-5950,22,716.06324
-20895,63,716.705641
-1955,13,716.836692
-890,24,717.042728
-37480,79,717.751566
-16425,48,718.13563
-450,11,718.235204
-23500,47,718.632959
-1500,3,718.664713
-1000,2,718.689504
-72615,223,720.518679
-32375,145,721.823392
-1930,18,721.960378
-55585,397,725.331838
-10000,121,726.442871
-11395,44,726.819531
-885,25,727.031234
-5780,56,727.546963
-440,13,727.678152
-9995,21,727.876358
-4445,20,728.06449
-35390,112,729.012775
-2000,4,729.045644
-9855,49,729.495795
-460,9,729.573732
-9775,65,730.133473
-16075,219,732.006395
-960,10,732.087669
-7865,43,732.420654
-9205,71,732.96796
-7000,14,733.075918
-6950,24,733.261841
-6500,13,733.371624
-7500,15,733.491202
-6410,31,733.740548
-995,3,733.765908
-5465,18,733.905498
-4980,14,734.019448
-6435,26,734.272784
-6000,12,734.386419
-1480,7,734.457108
-5425,26,734.728876
-6385,36,735.059504
-6950,24,735.374321
-8840,50,736.114258
-9940,32,736.744821
-12935,39,737.664631
-6000,12,737.786434
-7870,42,738.175052
-6420,29,738.565167
-12875,51,739.108894
-9430,33,739.39678
-27230,210,741.272704
-6475,18,741.414847
-18965,146,742.784545
-7915,33,743.065788
-3500,7,743.117959
-955,11,743.207144
-5445,22,743.386453
-9960,28,743.601872
-6495,14,743.714676
-470,7,743.787371
-5500,11,743.895557
-5000,10,744.002696
-1455,12,744.119227
-36755,196,745.836481
-940,14,745.94115
-2450,15,746.056004
-7325,50,746.468971
-6965,21,746.639787
-470,7,746.688866
-10825,57,747.141076
-11990,26,747.363108
-5405,30,747.674226
-4970,16,747.834556
-6995,15,747.947464
-8365,44,748.290361
-5930,26,748.505392
-5000,10,748.613126
-5000,10,748.721935
-9805,59,749.271981
-19910,159,750.779325
-17990,70,751.423198
-57930,534,756.26314
-5460,19,756.406959
-4500,9,756.475624
-440,13,756.576716
-4390,31,756.842175
-1000,2,756.8591
-985,5,756.909068
-20010,203,758.664342
-7365,143,759.770773
-6930,28,759.983932
-7000,14,760.091155
-5600,92,760.849757
-880,26,761.059352
-465,8,761.128257
-460,9,761.19945
-9500,19,761.354353
-11135,96,762.12995
-1420,19,762.292875
-8500,17,762.446724
-9285,62,762.957705
-7500,15,763.078404
-7000,14,763.193475
-13635,101,763.98927
-6740,268,766.346276
-455,10,766.4408
-8800,60,766.979096
-475,6,767.026643
-4000,8,767.094702
-11930,38,767.38053
-4000,8,767.445879
-5450,21,767.603439
-465,8,767.6698
-4835,43,767.995005
-1500,3,768.019013
-5420,27,768.227813
-5895,33,768.47702
-500,1,768.4837
-4935,23,768.673444
-6370,39,768.974038
-450,11,769.062328
-12900,53,769.456231
-8910,36,769.735513
-18485,40,770.044101
-11470,29,770.297383
-5990,14,770.422405
-12190,87,771.135322
-11330,57,771.641505
-1000,2,771.657568
-10805,61,772.200143
-475,6,772.255592
-1975,9,772.333892
-485,4,772.370393
-8395,139,773.641527
-7500,15,773.760273
-13420,43,774.102429
-29750,110,775.044993
-5000,10,775.142652
-375,26,775.353232
-19950,50,775.767538
-7760,64,776.383741
-6945,25,776.61294
-6345,145,777.932893
-905,21,778.133197
-6330,47,778.512829
-6435,26,778.72904
-5495,12,778.839474
-5945,23,779.02331
-5985,15,779.142898
-8500,17,779.280632
-940,14,779.393887
-2420,21,779.561562
-8485,20,779.723426
-435,14,779.837158
-9435,32,780.087401
-13155,96,780.936359
-2440,17,781.098354
-12685,221,782.877956
-10950,234,784.800593
-2710,64,785.347826
-33890,191,786.984822
-7965,23,787.16127
-27625,116,788.089819
-16630,108,789.011047
-9485,22,789.216621
-495,2,789.239176
-400,21,789.432146
-9860,57,789.953116
-8600,98,790.867497
-14000,28,791.09722
-12835,59,791.679217
-1895,10,791.785678
-14500,29,792.084557
-13360,55,792.567638
-935,15,792.704247
-8275,62,793.448242
-16720,90,794.150763
-21835,273,796.757184
-435,14,796.887344
-500,1,796.897435
-11525,119,798.002599
-6960,22,798.2213
-12940,38,798.54967
-4925,25,798.740613
-7840,48,799.159223
-5480,15,799.277459
-3500,7,799.330131
-5235,64,799.892045
-465,8,799.950033
-5180,75,800.573776
-12435,38,800.915722
-1000,2,800.929814
-7430,29,801.212379
-950,12,801.310615
-5855,41,801.645274
-7465,22,801.843429
-975,7,801.909009
-2430,19,802.079361
-7490,17,802.207679
-9980,24,802.427258
-7500,15,802.556103
-14500,29,802.792985
-9475,24,802.989169
-5390,33,803.288434
-7250,570,808.60155
-490,3,808.62367
-11875,49,809.021973
-1425,18,809.165529
-18260,85,809.814127
-26835,87,810.574249
-8415,34,810.885836
-3880,133,812.134464
-40810,120,813.040101
-13570,114,813.974538
-6950,24,814.190276
-9000,18,814.332898
-15000,30,814.573518
-40620,259,816.852055
-29895,384,820.165506
-1450,13,820.285622
-1445,14,820.392244
-6300,53,820.8481
-4505,210,822.749524
-1470,9,822.830618
-7075,100,823.686315
-990,4,823.727283
-455,10,823.830037
-4500,9,823.909674
-460,9,823.990647
-15485,34,824.273976
-6815,51,824.658781
-7895,37,824.950319
-12805,65,825.442592
-970,8,825.512042
-4905,29,825.79104
-9000,18,825.974153
-15765,180,827.608634
-14780,175,829.096541
-35975,279,831.770671
-12480,130,833.021954
-7295,31,833.258541
-1970,10,833.335377
-7270,61,833.802741
-6500,13,833.903394
-15910,164,835.274965
-490,3,835.298028
-4065,96,836.278526
-4555,99,837.103333
